区市町名,町丁目名,地盤分類,建物倒壊危険度ランク,火災危険度ランク,総合危険度ランク,緯度,経度,最寄駅,路線
大田区,中央２丁目,沖積低地2,3,3,3,35.578648,139.720978,,
大田区,中央３丁目,沖積低地3,4,5,5,35.576363,139.718964,,
大田区,中央４丁目,沖積低地2,3,4,4,35.580048,139.716629,,
大田区,中央５丁目,台地2,2,3,2,35.581055,139.711594,,
大田区,中央６丁目,沖積低地2,3,3,3,35.577934,139.712723,,
大田区,中央７丁目,沖積低地3,4,4,4,35.575893,139.715103,,
大田区,中央８丁目,沖積低地3,4,4,4,35.572708,139.716873,,
大田区,田園調布１丁目,台地1,2,3,2,35.589325,139.671356,多摩川<br>多摩川<br>多摩川<br>沼部,東急東横線<br>東急目黒線<br>東急多摩川線<br>東急多摩川線
大田区,田園調布２丁目,台地1,2,2,2,35.594971,139.670319,田園調布<br>田園調布<br>多摩川<br>多摩川<br>多摩川,東急目黒線<br>東急東横線<br>東急目黒線<br>東急多摩川線<br>東急東横線
大田区,田園調布３丁目,台地1,1,1,1,35.594933,139.665253,田園調布<br>田園調布<br>多摩川<br>多摩川<br>多摩川,東急目黒線<br>東急東横線<br>東急目黒線<br>東急多摩川線<br>東急東横線
大田区,田園調布４丁目,台地1,1,1,1,35.593803,139.661819,田園調布<br>田園調布<br>多摩川<br>多摩川<br>多摩川,東急目黒線<br>東急東横線<br>東急目黒線<br>東急多摩川線<br>東急東横線
大田区,田園調布５丁目,沖積低地1,1,2,2,35.5947,139.657608,,
大田区,田園調布本町,台地1,2,3,2,35.585091,139.674606,沼部<br>御嶽山<br>多摩川<br>多摩川<br>多摩川,東急多摩川線<br>東急池上線<br>東急多摩川線<br>東急目黒線<br>東急東横線
大田区,田園調布南,沖積低地3,3,2,3,35.580196,139.673843,沼部,東急多摩川線
大田区,東海１丁目,沖積低地2,1,1,1,35.586292,139.752884,流通センター,東京モノレール羽田線
大田区,東海２丁目,沖積低地3,1,1,1,35.580627,139.753998,流通センター,東京モノレール羽田線
大田区,東海３丁目,沖積低地3,1,1,1,35.581062,139.761536,,
大田区,東海４丁目,沖積低地2,1,1,1,35.589645,139.765884,,
大田区,東海５丁目,沖積低地4,1,1,1,35.592022,139.7715,,
大田区,東海６丁目,沖積低地2,1,1,1,35.587429,139.771698,,
大田区,仲池上１丁目,谷底低地2,2,1,1,35.58765,139.69751,西馬込,都営浅草線
大田区,仲池上２丁目,谷底低地3,2,1,1,35.582909,139.700653,西馬込,都営浅草線
大田区,中馬込１丁目,台地2,2,2,2,35.596699,139.705292,馬込,都営浅草線
大田区,中馬込２丁目,台地2,2,2,2,35.595768,139.709106,馬込,都営浅草線
大田区,中馬込３丁目,台地2,2,1,2,35.592228,139.704865,西馬込<br>馬込,都営浅草線<br>都営浅草線
大田区,仲六郷１丁目,沖積低地3,3,3,3,35.553665,139.715607,雑色,京浜急行本線
大田区,仲六郷２丁目,沖積低地3,4,5,5,35.550591,139.713806,雑色,京浜急行本線
大田区,仲六郷３丁目,沖積低地3,3,3,4,35.547352,139.711914,雑色,京浜急行本線
大田区,仲六郷４丁目,沖積低地3,3,3,3,35.54084,139.707748,六郷土手<br>港町,京浜急行本線<br>京浜急行大師線
大田区,西蒲田１丁目,沖積低地3,4,4,5,35.571575,139.713013,,
大田区,西蒲田２丁目,沖積低地2,3,2,4,35.570534,139.708374,池上<br>蓮沼,東急池上線<br>東急池上線
大田区,西蒲田３丁目,沖積低地2,4,4,5,35.56786,139.708969,蓮沼<br>池上,東急池上線<br>東急池上線
大田区,西蒲田４丁目,沖積低地3,4,4,5,35.568859,139.715179,蒲田<br>蒲田<br>蒲田<br>蓮沼,JR京浜東北線<br>東急多摩川線<br>東急池上線<br>東急池上線
大田区,西蒲田５丁目,沖積低地3,3,4,4,35.565838,139.715225,蒲田<br>蒲田<br>蒲田<br>蓮沼,JR京浜東北線<br>東急多摩川線<br>東急池上線<br>東急池上線
大田区,西蒲田６丁目,沖積低地2,3,3,3,35.566055,139.710373,蓮沼<br>蒲田<br>蒲田<br>蒲田,東急池上線<br>東急多摩川線<br>東急池上線<br>JR京浜東北線
大田区,西蒲田７丁目,沖積低地3,3,2,2,35.563007,139.712494,蒲田<br>蒲田<br>蒲田<br>蓮沼,東急池上線<br>東急多摩川線<br>JR京浜東北線<br>東急池上線
大田区,西蒲田８丁目,沖積低地3,2,2,2,35.560478,139.71199,蒲田<br>蒲田<br>蒲田<br>蓮沼,東急池上線<br>東急多摩川線<br>JR京浜東北線<br>東急池上線
大田区,西糀谷１丁目,沖積低地2,3,3,3,35.558716,139.73056,糀谷<br>京急蒲田<br>京急蒲田,京浜急行空港線<br>京浜急行本線<br>京浜急行空港線
大田区,西糀谷２丁目,沖積低地2,3,2,3,35.558975,139.735809,糀谷<br>大鳥居,京浜急行空港線<br>京浜急行空港線
大田区,西糀谷３丁目,沖積低地2,3,2,3,35.554649,139.736542,大鳥居<br>糀谷,京浜急行空港線<br>京浜急行空港線
大田区,西糀谷４丁目,沖積低地2,3,2,3,35.555218,139.730682,糀谷,京浜急行空港線
大田区,西馬込１丁目,谷底低地2,2,1,1,35.590542,139.705521,西馬込,都営浅草線
大田区,西馬込２丁目,台地2,2,1,1,35.5867,139.703857,西馬込,都営浅草線
大田区,西嶺町,台地1,2,2,1,35.581375,139.679626,御嶽山<br>久が原<br>沼部,東急池上線<br>東急池上線<br>東急多摩川線
大田区,西六郷１丁目,沖積低地3,4,4,4,35.553993,139.708084,雑色,京浜急行本線
大田区,西六郷２丁目,沖積低地3,4,4,5,35.549835,139.707275,雑色,京浜急行本線
大田区,西六郷３丁目,沖積低地3,3,3,4,35.546432,139.704468,六郷土手,京浜急行本線
大田区,西六郷４丁目,沖積低地3,3,2,3,35.54137,139.702377,六郷土手,京浜急行本線
大田区,萩中１丁目,沖積低地3,3,2,3,35.551239,139.726379,糀谷,京浜急行空港線
大田区,萩中２丁目,沖積低地3,3,2,4,35.551525,139.731598,糀谷<br>大鳥居,京浜急行空港線<br>京浜急行空港線
大田区,萩中３丁目,沖積低地2,2,1,2,35.551006,139.737122,大鳥居<br>糀谷,京浜急行空港線<br>京浜急行空港線
大田区,羽田１丁目,沖積低地2,3,2,3,35.550613,139.742874,穴守稲荷<br>大鳥居,京浜急行空港線<br>京浜急行空港線
大田区,羽田２丁目,沖積低地3,4,4,4,35.546703,139.742233,穴守稲荷<br>大鳥居,京浜急行空港線<br>京浜急行空港線
大田区,羽田３丁目,沖積低地3,5,5,5,35.546379,139.745056,穴守稲荷,京浜急行空港線
大田区,羽田４丁目,沖積低地3,3,3,3,35.549961,139.746613,穴守稲荷<br>天空橋<br>天空橋<br>大鳥居,京浜急行空港線<br>東京モノレール羽田線<br>京浜急行空港線<br>京浜急行空港線
大田区,羽田５丁目,沖積低地3,3,4,4,35.549095,139.750397,天空橋<br>天空橋<br>穴守稲荷<br>整備場,京浜急行空港線<br>東京モノレール羽田線<br>京浜急行空港線<br>東京モノレール羽田線
大田区,羽田６丁目,沖積低地4,5,5,5,35.546032,139.749557,天空橋<br>天空橋<br>穴守稲荷,京浜急行空港線<br>東京モノレール羽田線<br>京浜急行空港線
大田区,羽田旭町,沖積低地3,1,1,1,35.553741,139.749573,整備場<br>穴守稲荷<br>天空橋<br>天空橋,東京モノレール羽田線<br>京浜急行空港線<br>東京モノレール羽田線<br>京浜急行空港線
大田区,羽田空港１丁目,沖積低地3,1,1,1,35.554813,139.756943,整備場<br>天空橋<br>天空橋,東京モノレール羽田線<br>東京モノレール羽田線<br>京浜急行空港線
大田区,羽田空港２丁目,沖積低地3,1,1,1,35.551201,139.764709,,
大田区,羽田空港３丁目,沖積低地4,1,1,1,35.549786,139.78653,羽田空港第1・第2ターミナル<br>羽田空港第2ターミナル<br>羽田空港第1ターミナル,京浜急行空港線<br>東京モノレール羽田線<br>東京モノレール羽田線
大田区,東蒲田１丁目,沖積低地2,3,4,4,35.564987,139.729111,梅屋敷<br>京急蒲田<br>京急蒲田,京浜急行本線<br>京浜急行空港線<br>京浜急行本線
大田区,東蒲田２丁目,沖積低地2,4,5,4,35.561848,139.728012,京急蒲田<br>京急蒲田<br>梅屋敷,京浜急行本線<br>京浜急行空港線<br>京浜急行本線
大田区,東糀谷１丁目,沖積低地2,3,2,2,35.559116,139.740448,大鳥居,京浜急行空港線
大田区,東糀谷２丁目,沖積低地2,2,1,1,35.555405,139.74086,大鳥居<br>穴守稲荷,京浜急行空港線<br>京浜急行空港線
大田区,東糀谷３丁目,沖積低地2,3,2,2,35.55304,139.743088,大鳥居<br>穴守稲荷,京浜急行空港線<br>京浜急行空港線
大田区,東糀谷４丁目,沖積低地2,2,1,2,35.555466,139.745056,穴守稲荷<br>大鳥居<br>整備場,京浜急行空港線<br>京浜急行空港線<br>東京モノレール羽田線
大田区,東糀谷５丁目,沖積低地2,2,1,2,35.559101,139.744812,,
大田区,東糀谷６丁目,沖積低地2,1,1,1,35.557934,139.749939,整備場,東京モノレール羽田線
大田区,東馬込１丁目,台地2,3,3,3,35.597328,139.713425,馬込,都営浅草線
大田区,東馬込２丁目,谷底低地3,3,4,4,35.593571,139.716782,馬込,都営浅草線
大田区,東嶺町,台地1,2,2,2,35.582653,139.68428,御嶽山<br>久が原,東急池上線<br>東急池上線
大田区,東矢口１丁目,沖積低地3,3,3,3,35.565712,139.705322,蓮沼<br>矢口渡<br>池上,東急池上線<br>東急多摩川線<br>東急池上線
大田区,東矢口２丁目,沖積低地3,3,3,3,35.564812,139.700699,矢口渡<br>蓮沼,東急多摩川線<br>東急池上線
大田区,東矢口３丁目,沖積低地3,4,4,4,35.562195,139.706314,蓮沼<br>矢口渡<br>蒲田<br>蒲田,東急池上線<br>東急多摩川線<br>東急多摩川線<br>東急池上線
大田区,東雪谷１丁目,台地2,2,3,2,35.597691,139.689911,洗足池<br>石川台,東急池上線<br>東急池上線
大田区,東雪谷２丁目,台地2,2,2,2,35.596687,139.685928,石川台<br>洗足池<br>雪が谷大塚,東急池上線<br>東急池上線<br>東急池上線
大田区,東雪谷３丁目,台地2,2,2,2,35.593933,139.688873,石川台<br>洗足池<br>雪が谷大塚,東急池上線<br>東急池上線<br>東急池上線
大田区,東雪谷４丁目,台地2,2,2,1,35.592815,139.694534,,
大田区,東雪谷５丁目,台地2,2,2,2,35.590729,139.692368,,
大田区,東六郷１丁目,沖積低地3,4,4,4,35.55262,139.720291,雑色,京浜急行本線
大田区,東六郷２丁目,沖積低地3,3,3,3,35.548885,139.717239,雑色,京浜急行本線
大田区,東六郷３丁目,沖積低地3,3,3,3,35.541824,139.711121,六郷土手<br>港町,京浜急行本線<br>京浜急行大師線
大田区,平和島１丁目,沖積低地3,1,1,1,35.585812,139.740402,大森海岸,京浜急行本線
大田区,平和島２丁目,沖積低地2,1,1,1,35.587315,139.745178,流通センター,東京モノレール羽田線
大田区,平和島３丁目,沖積低地3,1,1,1,35.583588,139.747391,流通センター,東京モノレール羽田線
大田区,平和島４丁目,沖積低地2,1,1,1,35.581936,139.742401,流通センター<br>平和島,東京モノレール羽田線<br>京浜急行本線
大田区,平和島５丁目,沖積低地2,1,1,1,35.577557,139.744934,流通センター,東京モノレール羽田線
大田区,平和島６丁目,沖積低地3,1,1,1,35.579189,139.749435,流通センター,東京モノレール羽田線
大田区,平和の森公園,沖積低地2,1,1,1,35.57967,139.740189,平和島,京浜急行本線
大田区,本羽田１丁目,沖積低地3,3,3,3,35.546646,139.727997,,
大田区,本羽田２丁目,沖積低地3,3,2,2,35.545216,139.731918,,
大田区,本羽田３丁目,沖積低地3,2,1,2,35.545155,139.73735,,
大田区,南蒲田１丁目,沖積低地2,3,2,3,35.558727,139.725281,京急蒲田<br>京急蒲田<br>糀谷,京浜急行空港線<br>京浜急行本線<br>京浜急行空港線
大田区,南蒲田２丁目,沖積低地3,3,3,4,35.555351,139.722992,糀谷<br>京急蒲田<br>京急蒲田,京浜急行空港線<br>京浜急行本線<br>京浜急行空港線
大田区,南蒲田３丁目,沖積低地3,5,5,5,35.55423,139.726883,糀谷<br>京急蒲田<br>京急蒲田,京浜急行空港線<br>京浜急行本線<br>京浜急行空港線
大田区,南久が原１丁目,台地1,2,2,2,35.576378,139.688263,久が原<br>千鳥町<br>下丸子,東急池上線<br>東急池上線<br>東急多摩川線
大田区,南久が原２丁目,台地1,2,2,2,35.576698,139.685379,久が原<br>鵜の木<br>下丸子,東急池上線<br>東急多摩川線<br>東急多摩川線
大田区,南千束１丁目,台地2,2,3,2,35.603043,139.694168,長原<br>北千束<br>洗足池,東急池上線<br>東急大井町線<br>東急池上線
大田区,南千束２丁目,台地2,1,1,1,35.603088,139.689392,洗足池<br>北千束<br>大岡山<br>大岡山,東急池上線<br>東急大井町線<br>東急目黒線<br>東急大井町線
大田区,南千束３丁目,台地2,2,4,3,35.602001,139.686584,洗足池<br>石川台<br>大岡山<br>大岡山,東急池上線<br>東急池上線<br>東急大井町線<br>東急目黒線
大田区,南馬込１丁目,台地2,2,3,2,35.591808,139.713867,馬込,都営浅草線
大田区,南馬込２丁目,台地2,2,3,2,35.589817,139.71669,,
大田区,南馬込３丁目,谷底低地3,3,3,3,35.585529,139.717804,,
大田区,南馬込４丁目,谷底低地2,2,3,3,35.585358,139.712387,西馬込,都営浅草線
大田区,南馬込５丁目,台地2,2,2,2,35.588505,139.709305,西馬込,都営浅草線
大田区,南馬込６丁目,台地2,2,2,2,35.583427,139.708191,西馬込,都営浅草線
大田区,南雪谷１丁目,台地1,2,2,1,35.59462,139.683258,石川台<br>雪が谷大塚,東急池上線<br>東急池上線
大田区,南雪谷２丁目,台地1,2,2,1,35.590694,139.681229,雪が谷大塚<br>御嶽山<br>石川台,東急池上線<br>東急池上線<br>東急池上線
大田区,南雪谷３丁目,台地1,2,2,1,35.591679,139.68634,雪が谷大塚<br>石川台<br>御嶽山,東急池上線<br>東急池上線<br>東急池上線
大田区,南雪谷４丁目,台地1,2,2,2,35.589108,139.683548,雪が谷大塚<br>御嶽山,東急池上線<br>東急池上線
大田区,南雪谷５丁目,谷底低地2,2,2,1,35.589092,139.688507,御嶽山<br>雪が谷大塚,東急池上線<br>東急池上線
大田区,南六郷１丁目,沖積低地3,3,3,3,35.547325,139.724045,,
大田区,南六郷２丁目,沖積低地3,3,3,3,35.544964,139.720596,雑色,京浜急行本線
大田区,南六郷３丁目,沖積低地3,2,1,2,35.542187,139.716019,六郷土手,京浜急行本線
大田区,矢口１丁目,沖積低地3,3,2,2,35.567345,139.69249,武蔵新田<br>千鳥町<br>下丸子,東急多摩川線<br>東急池上線<br>東急多摩川線
大田区,矢口２丁目,沖積低地3,3,2,2,35.562927,139.693024,武蔵新田<br>矢口渡,東急多摩川線<br>東急多摩川線
大田区,矢口３丁目,沖積低地3,3,3,3,35.558956,139.692719,矢口渡,東急多摩川線
大田区,雪谷大塚町,台地1,2,2,2,35.59214,139.678528,雪が谷大塚<br>石川台,東急池上線<br>東急池上線
世田谷区,赤堤１丁目,谷底低地2,2,2,2,35.655247,139.641525,山下<br>松原<br>豪徳寺,東急世田谷線<br>東急世田谷線<br>小田急小田原線
世田谷区,赤堤２丁目,谷底低地2,2,2,2,35.658005,139.645782,松原<br>山下<br>豪徳寺,東急世田谷線<br>東急世田谷線<br>小田急小田原線
世田谷区,赤堤３丁目,台地1,1,1,1,35.658394,139.638824,松原,東急世田谷線
世田谷区,赤堤４丁目,谷底低地2,2,3,3,35.662998,139.640274,松原<br>下高井戸<br>下高井戸,東急世田谷線<br>京王線<br>東急世田谷線
世田谷区,赤堤５丁目,台地1,2,3,3,35.663483,139.637451,下高井戸<br>下高井戸<br>松原<br>桜上水,東急世田谷線<br>京王線<br>東急世田谷線<br>京王線
世田谷区,池尻１丁目,台地1,1,1,1,35.644032,139.682098,池尻大橋,東急田園都市線
世田谷区,池尻２丁目,台地1,2,2,2,35.647785,139.681656,池尻大橋,東急田園都市線
世田谷区,池尻３丁目,台地1,2,2,2,35.64962,139.680161,池尻大橋,東急田園都市線
世田谷区,池尻４丁目,台地1,1,2,2,35.653641,139.679962,池尻大橋<br>駒場東大前,東急田園都市線<br>京王井の頭線
世田谷区,宇奈根１丁目,沖積低地1,1,2,2,35.619274,139.606033,,
世田谷区,宇奈根２丁目,沖積低地1,1,1,2,35.620323,139.600311,,
世田谷区,宇奈根３丁目,台地1,1,1,2,35.624142,139.603897,,
世田谷区,梅丘１丁目,台地1,2,3,2,35.654621,139.652588,梅ヶ丘<br>豪徳寺<br>山下,小田急小田原線<br>小田急小田原線<br>東急世田谷線
